Назва файлу,Test_Case,Зона,Кадр,Ітерація,ROI,class,x,y,w,h
Test_Case_3_Z2_12_4_ROI_004_png.rf.bdb6f2d96687fc593b18f4f940afd49c.txt,3,2,12,4,004,1,0.4125,0.33046875,0.22890625,0.09296875
Test_Case_3_Z2_12_5_ROI_004_png.rf.36079138c07929d22fc7e427a63b290c.txt,3,2,12,5,004,1,0.3890625,0.3828125,0.23828125,0.08515625
Test_Case_3_Z2_13_2_ROI_003_png.rf.31161e3fb866c34bae5c826a32bee396.txt,3,2,13,2,003,1,0.39609375,0.54921875,0.2515625,0.13359375
Test_Case_3_Z2_13_2_ROI_005_png.rf.cf32146651181741f6f67a1ca1007a8a.txt,3,2,13,2,005,1,0.378125,0.49453125,0.3453125,0.12578125
Test_Case_3_Z2_13_3_ROI_003_png.rf.4ec4a8ab079b85d2b4d611a85f438114.txt,3,2,13,3,003,1,0.3796875,0.51015625,0.24765625,0.11640625
Test_Case_5_Z2_3_1_ROI_005_png.rf.b08f52ebdc110839e8315e67c62a2a93.txt,5,2,3,1,005,1,0.38203125,0.5140625,0.328125,0.1
Test_Case_5_Z2_3_2_ROI_002_png.rf.9dfad7194853ab558c3f2fd52c78558a.txt,5,2,3,2,002,1,0.478125,0.48515625,0.26796875,0.1171875
Test_Case_5_Z2_3_5_ROI_003_png.rf.a54e1ca8ea2df21cb8c9771d36faf8b2.txt,5,2,3,5,003,1,0.328125,0.29375,0.24765625,0.1390625
Test_Case_5_Z2_4_3_ROI_001_png.rf.6af8681eac6c32e15f31a13516eee2d0.txt,5,2,4,3,001,1,0.48984375,0.5046875,0.23828125,0.11953125
Test_Case_5_Z2_4_5_ROI_003_png.rf.b398937a999ae03f200c7a824d3ad484.txt,5,2,4,5,003,1,0.32578125,0.29296875,0.24921875,0.15078125
Test_Case_5_Z2_6_3_ROI_001_png.rf.9b290298e21e1543a3fe5111f1e20f31.txt,5,2,6,3,001,1,0.49296875,0.50859375,0.2671875,0.12734375
Test_Case_5_Z2_6_4_ROI_002_png.rf.af84a1318dc9082af3cf133c4283e9f4.txt,5,2,6,4,002,1,0.43125,0.5109375,0.26328125,0.134375
Test_Case_5_Z2_7_2_ROI_002_png.rf.170d452cf2b9cd6a2393a07aa59032b4.txt,5,2,7,2,002,1,0.4703125,0.478125,0.26484375,0.10625
Test_Case_4_Z2_8_4_ROI_003_png.rf.4e6db0a6d8f08c788e01f74895d9c549.txt,4,2,8,4,003,1,0.3359375,0.49375,0.26171875,0.1375
Test_Case_4_Z2_9_2_ROI_004_png.rf.e9309e2d7f45bfe7dddedd8900cfe3bf.txt,4,2,9,2,004,1,0.4296875,0.30703125,0.27890625,0.11875
Test_Case_4_Z2_E-1_1_ROI_001_png.rf.27bddd8a00b614bdfca701edb00fe0fb.txt,4,2,E-1,1,001,1,0.53984375,0.48515625,0.28515625,0.1265625
Test_Case_4_Z2_E-1_2_ROI_004_png.rf.170f355c9798519fe79c0b4dbd66ccf4.txt,4,2,E-1,2,004,1,0.43828125,0.31015625,0.246875,0.08671875
Test_Case_4_Z2_E-1_3_ROI_003_png.rf.987696ffd31ac6e97f45c4284f28c552.txt,4,2,E-1,3,003,1,0.32421875,0.45078125,0.24140625,0.1390625
Test_Case_4_Z2_E-1_4_ROI_002_png.rf.a2855fd6600a2f30afb9160b7f080281.txt,4,2,E-1,4,002,1,0.34453125,0.48046875,0.24140625,0.11796875
Test_Case_7_Z2_2_2_ROI_002_png.rf.fad29a8df52334ceecef1d503cbc5e43.txt,7,2,2,2,002,1,0.45703125,0.50390625,0.265625,0.13046875
Test_Case_7_Z2_3_5_ROI_003_png.rf.41ba369d44d573e85a061ea3986ab720.txt,7,2,3,5,003,1,0.32421875,0.45703125,0.2609375,0.1625
Test_Case_7_Z2_4_1_ROI_003_png.rf.65294e872de4b26e413ed155ff2b2cf3.txt,7,2,4,1,003,1,0.46640625,0.4875,0.24140625,0.103125
Test_Case_7_Z2_4_2_ROI_003_png.rf.23440ae2d96b39f33042812fc434b78b.txt,7,2,4,2,003,1,0.4203125,0.52421875,0.23203125,0.11484375
Test_Case_7_Z2_5_1_ROI_001_png.rf.a457bd9cda3ee47699c11efb68251ac9.txt,7,2,5,1,001,1,0.66484375,0.48515625,0.2859375,0.1328125
Test_Case_7_Z2_5_1_ROI_003_png.rf.0890b66b2821f675f317e78cdc27b72b.txt,7,2,5,1,003,1,0.4625,0.49921875,0.24765625,0.11953125
Test_Case_7_Z2_5_2_ROI_004_png.rf.11ab211e94de28cc0a73aba051240181.txt,7,2,5,2,004,1,0.453125,0.4375,0.240625,0.10703125
Test_Case_7_Z2_5_4_ROI_002_png.rf.2cf5b352e16c11a91e1be6643f5c2660.txt,7,2,5,4,002,1,0.453125,0.465625,0.26953125,0.1328125
Test_Case_6_Z1_12_2_ROI_002_png.rf.a9eedd138e16068d8e666294deaa63b6.txt,6,1,12,2,002,1,0.425,0.496875,0.25078125,0.07890625
Test_Case_6_Z1_13_3_ROI_002_png.rf.03a37037db63b14a132ad6c2d9d9e4b1.txt,6,1,13,3,002,1,0.44765625,0.48125,0.2421875,0.0828125
Test_Case_6_Z1_13_4_ROI_002_png.rf.4e8123d4e47b214760e056cc627ed282.txt,6,1,13,4,002,1,0.46328125,0.52890625,0.25078125,0.06640625
Test_Case_6_Z1_13_5_ROI_001_png.rf.ad6bbea51d8486192253473dfabecac0.txt,6,1,13,5,001,1,0.84921875,0.45625,0.2265625,0.11484375
Test_Case_6_Z1_14_4_ROI_002_png.rf.d4941d50576558706ef18acfcb2ef46e.txt,6,1,14,4,002,1,0.46328125,0.5296875,0.24296875,0.07734375
Test_Case_6_Z1_2_1_ROI_002_png.rf.84b5fffe7d601add478cd33e09ab0992.txt,6,1,2,1,002,1,0.40078125,0.51484375,0.24375,0.05859375
Test_Case_2_Z1_9_4_ROI_001_png.rf.534fa604977dfdf68a07ce1e43509285.txt,2,1,9,4,001,1,0.43125,0.528125,0.22734375,0.07109375
Test_Case_2_Z1_9_5_ROI_002_png.rf.ac8a030e437db71dd7508d91b64e4575.txt,2,1,9,5,002,1,0.44921875,0.4703125,0.228125,0.08125
Test_Case_2_Z1_E-1_4_ROI_002_png.rf.743e459481a141a4a9fd6aa038680ff6.txt,2,1,E-1,4,002,1,0.44140625,0.48828125,0.2203125,0.09140625
Test_Case_2_Z2_0_2_ROI_003_png.rf.79df8490386d6fac10ac9cb9f4cfcf6b.txt,2,2,0,2,003,1,0.4625,0.47890625,0.2546875,0.11484375
Test_Case_2_Z2_0_3_ROI_001_png.rf.f4c61f90067416c211cb1de559dd94a6.txt,2,2,0,3,001,1,0.5578125,0.4796875,0.28203125,0.115625
Test_Case_2_Z2_0_3_ROI_002_png.rf.85505ed5c99daffe6d0d0d7b1238d9ba.txt,2,2,0,3,002,1,0.43046875,0.415625,0.25859375,0.1046875
Test_Case_2_Z2_0_5_ROI_002_png.rf.6f0a989401afec0342edf02a1a33b9e3.txt,2,2,0,5,002,1,0.440625,0.4046875,0.23515625,0.08046875
Test_Case_2_Z2_10_1_ROI_002_png.rf.aea3e6b88699a8ae6b7dd7456c3bf223.txt,2,2,10,1,002,1,0.4375,0.43359375,0.27421875,0.11796875
Test_Case_2_Z2_10_2_ROI_002_png.rf.2502a0bc8fbca6621dc549fe6ca76f20.txt,2,2,10,2,002,1,0.44609375,0.425,0.24609375,0.0984375
Test_Case_2_Z2_11_1_ROI_005_png.rf.f2152d296ce3e1d567efbcad84104d6d.txt,2,2,11,1,005,1,0.3984375,0.52265625,0.29453125,0.09296875
Test_Case_2_Z2_11_2_ROI_003_png.rf.688ae80720132c3dcf71835baddca647.txt,2,2,11,2,003,1,0.459375,0.478125,0.24453125,0.115625
Test_Case_2_Z2_11_3_ROI_003_png.rf.d423fa95466c350df6391f8e7bc1cd22.txt,2,2,11,3,003,1,0.43671875,0.47421875,0.23359375,0.11171875
Test_Case_2_Z2_11_3_ROI_005_png.rf.4f5083220fbdaf3578244bd847363a61.txt,2,2,11,3,005,1,0.39140625,0.50234375,0.303125,0.08515625
Test_Case_1_Z1_10_2_ROI_001_png.rf.65ec7e2cab35d509374a83451988e859.txt,1,1,10,2,001,0,0.6453125,0.5390625,0.29375,0.09609375
Test_Case_1_Z1_10_4_ROI_001_png.rf.0d117e72b1912e6eb38b3d545008e2a9.txt,1,1,10,4,001,1,0.33125,0.51953125,0.21484375,0.053125
Test_Case_1_Z1_11_1_ROI_001_png.rf.3a4a67ed4cc1a68ae2a8f8d4940a8890.txt,1,1,11,1,001,1,0.36171875,0.49375,0.21640625,0.0546875
Test_Case_1_Z1_12_5_ROI_001_png.rf.739290428b5ee248d74a5433fa64a78a.txt,1,1,12,5,001,1,0.33515625,0.52109375,0.21953125,0.05625
Test_Case_1_Z1_14_1_ROI_002_png.rf.026fee9d132f4515faacd95539957e9b.txt,1,1,14,1,002,1,0.32109375,0.49375,0.22890625,0.0703125
Test_Case_1_Z1_14_3_ROI_001_png.rf.4f1dad7c35eeca931cd2876ff7f3fc5d.txt,1,1,14,3,001,1,0.36640625,0.528125,0.225,0.05234375
Test_Case_1_Z1_1_1_ROI_002_png.rf.9b21cc008455aa642644043f31420740.txt,1,1,1,1,002,1,0.31796875,0.4953125,0.2359375,0.0640625
Test_Case_1_Z1_1_4_ROI_001_png.rf.7acb7e74f0a41ee0dd5667e186342b4c.txt,1,1,1,4,001,1,0.3796875,0.521875,0.2171875,0.05859375
Test_Case_1_Z1_2_5_ROI_002_png.rf.f097c98189fb0c4beda2241cb6d623af.txt,1,1,2,5,002,1,0.2953125,0.51171875,0.23671875,0.0484375
Test_Case_1_Z1_3_1_ROI_001_png.rf.0f64f8e9f6350c089bec3f8d616389e0.txt,1,1,3,1,001,0,0.65078125,0.5390625,0.29921875,0.13359375
Test_Case_1_Z1_3_1_ROI_002_png.rf.4f055d1f0d292c2914140593be906296.txt,1,1,3,1,002,1,0.3203125,0.49765625,0.23046875,0.06953125
Test_Case_1_Z1_3_3_ROI_001_png.rf.8effdd345bd8267be7a9e51757c98086.txt,1,1,3,3,001,1,0.365625,0.52734375,0.228125,0.05546875
Test_Case_1_Z1_4_2_ROI_001_png.rf.276f9df322711bb921771d895c5f8b18.txt,1,1,4,2,001,1,0.3578125,0.51015625,0.22265625,0.05546875
Test_Case_1_Z1_4_3_ROI_001_png.rf.46b7989a59664fed788ed0eb0868ac5e.txt,1,1,4,3,001,1,0.36484375,0.5265625,0.21640625,0.0484375
Test_Case_1_Z1_5_1_ROI_001_png.rf.993d5ffacdfae82f775bc3472b8737f6.txt,1,1,5,1,001,1,0.3609375,0.490625,0.23046875,0.05546875
Test_Case_1_Z2_5_3_ROI_005_png.rf.3b31d57e2a9a77e80448356f731b2b03.txt,1,2,5,3,005,1,0.33984375,0.4796875,0.3171875,0.10078125
Test_Case_1_Z2_5_4_ROI_004_png.rf.2780872d8373ced9cb5db20eabfabc42.txt,1,2,5,4,004,1,0.4453125,0.3796875,0.29453125,0.09921875
Test_Case_1_Z2_5_5_ROI_003_png.rf.eaa7be5fe36ee7349ed50a923407f4f6.txt,1,2,5,5,003,1,0.3421875,0.5046875,0.23203125,0.11640625
Test_Case_1_Z2_6_1_ROI_003_png.rf.6f9559728bdfa45a81caedd7255606bd.txt,1,2,6,1,003,1,0.38046875,0.48359375,0.2546875,0.12421875
Test_Case_1_Z2_6_3_ROI_004_png.rf.6c8fb6e97d8f9599b0542f163bc2f3c7.txt,1,2,6,3,004,1,0.4421875,0.390625,0.29609375,0.10390625
Test_Case_1_Z2_6_4_ROI_003_png.rf.adb6c3422bfd0b564d3f8fae84dcc016.txt,1,2,6,4,003,1,0.37734375,0.4890625,0.23203125,0.12265625
Test_Case_1_Z2_7_1_ROI_005_png.rf.d47fede7d556943e37fd63aae8e3fd86.txt,1,2,7,1,005,1,0.40625,0.4734375,0.3640625,0.0859375
Test_Case_1_Z2_7_4_ROI_002_png.rf.3ecf26a4970d24e9dac9d7ed31dabbbf.txt,1,2,7,4,002,1,0.42421875,0.4890625,0.22734375,0.10703125
Test_Case_1_Z2_8_1_ROI_001_png.rf.5a2467edf466e196c6062753d8b1d161.txt,1,2,8,1,001,1,0.55078125,0.49609375,0.2453125,0.10234375
Test_Case_1_Z2_8_1_ROI_002_png.rf.4afdeb9be3db161ba5580dfdc2e1ffd2.txt,1,2,8,1,002,1,0.43046875,0.4859375,0.22734375,0.11953125
Test_Case_1_Z2_8_2_ROI_003_png.rf.a9cb2f95686010ae6046fca10a7db870.txt,1,2,8,2,003,1,0.37734375,0.45234375,0.22265625,0.11328125
Test_Case_1_Z2_8_3_ROI_005_png.rf.b65c5f61fa4a14d6a6bbf46132b6e44f.txt,1,2,8,3,005,1,0.34140625,0.4765625,0.31953125,0.10078125
Test_Case_1_Z2_8_5_ROI_005_png.rf.ac347a89e5b7a7209a8a99165dbaa24c.txt,1,2,8,5,005,1,0.31484375,0.490625,0.3078125,0.08828125
Test_Case_1_Z2_9_3_ROI_005_png.rf.c00fe6b597617c858e3d82979e67c86f.txt,1,2,9,3,005,1,0.34765625,0.47734375,0.321875,0.10703125
Test_Case_1_Z2_9_5_ROI_005_png.rf.3fa3e56271dbc315b63489b716e85b3e.txt,1,2,9,5,005,1,0.315625,0.4953125,0.3296875,0.10546875
Test_Case_7_Z1_14_4_ROI_001_png.rf.10df954cac82dbddf1ba90afbc018f71.txt,7,1,14,4,001,1,0.5015625,0.4796875,0.23046875,0.0578125
Test_Case_7_Z1_1_1_ROI_001_png.rf.c1e8ad941ff9393731c93fcdce87996d.txt,7,1,1,1,001,0,0.6875,0.53671875,0.31015625,0.06875
Test_Case_7_Z1_1_4_ROI_001_png.rf.c7cd2563360b2a601e557e76aa0b8685.txt,7,1,1,4,001,1,0.50234375,0.47734375,0.23671875,0.0609375
Test_Case_7_Z1_2_1_ROI_002_png.rf.0ab612055a6f69d13ad1c5ac94f30319.txt,7,1,2,1,002,1,0.4953125,0.49140625,0.240625,0.07890625
Test_Case_7_Z1_3_5_ROI_002_png.rf.8c900eae8c38111f62a88aaa95951abd.txt,7,1,3,5,002,1,0.34453125,0.553125,0.2234375,0.0734375
Test_Case_7_Z1_4_4_ROI_001_png.rf.71d65990989f5f3d69002f5a5ee13b64.txt,7,1,4,4,001,1,0.50234375,0.47734375,0.24375,0.06953125
Test_Case_7_Z1_4_4_ROI_002_png.rf.881f1ead6b6a02b79cdb9366d03cf31f.txt,7,1,4,4,002,1,0.49765625,0.59375,0.240625,0.07890625
Test_Case_7_Z1_5_4_ROI_001_png.rf.16a1cd02b96b7a3085c9b75e8a9e8266.txt,7,1,5,4,001,0,0.625,0.5125,0.24921875,0.128125
Test_Case_7_Z1_7_4_ROI_002_png.rf.8c29b4bd767d61b24a51310ba7fecdcb.txt,7,1,7,4,002,1,0.49765625,0.59921875,0.221875,0.07109375
Test_Case_7_Z1_7_5_ROI_001_png.rf.7694d0efa8460fce1df0186154511cee.txt,7,1,7,5,001,1,0.34140625,0.5109375,0.221875,0.0546875
Test_Case_7_Z1_8_2_ROI_001_png.rf.d8d4ea1695b93d384505305d62c5521f.txt,7,1,8,2,001,0,0.66171875,0.53359375,0.31796875,0.1140625
Test_Case_7_Z1_8_3_ROI_001_png.rf.2454a9027487f4876ac623fa7e02cc4e.txt,7,1,8,3,001,0,0.69921875,0.59609375,0.2984375,0.1890625
Test_Case_7_Z1_8_5_ROI_001_png.rf.dc81624d962e4c0358e5f6cee2a79f3c.txt,7,1,8,5,001,1,0.34375,0.51015625,0.22578125,0.04609375
Test_Case_7_Z1_9_1_ROI_002_png.rf.bb884b259148588db279f4463a321962.txt,7,1,9,1,002,1,0.4921875,0.4921875,0.225,0.071875
Test_Case_7_Z1_9_2_ROI_002_png.rf.2ab5fba531697267175b938e43980a07.txt,7,1,9,2,002,1,0.4828125,0.5046875,0.225,0.0640625
Test_Case_7_Z1_9_5_ROI_001_png.rf.3b2e94a5e20b861ff445ac6bafb8c5f3.txt,7,1,9,5,001,1,0.33984375,0.5125,0.221875,0.05078125
Test_Case_7_Z1_E-1_4_ROI_002_png.rf.8fd9722a44c5f439ce24ca40b7728b39.txt,7,1,E-1,4,002,1,0.4984375,0.59609375,0.23984375,0.0734375
Test_Case_7_Z1_E-1_5_ROI_001_png.rf.3065252ad286235af6074d13250ae461.txt,7,1,E-1,5,001,0,0.5109375,0.51796875,0.24140625,0.10625
Test_Case_5_Z2_12_3_ROI_001_png.rf.097d97bf4f946eb72dd308b6da7aca48.txt,5,2,12,3,001,1,0.49375,0.50078125,0.2359375,0.12421875
Test_Case_5_Z2_12_5_ROI_001_png.rf.5bcb2ce816f594ee7266dcdcc9745a6d.txt,5,2,12,5,001,1,0.50703125,0.35078125,0.23046875,0.121875
Test_Case_5_Z2_12_5_ROI_003_png.rf.000d9d8bb487a4dca9afb9e58d0f6cc3.txt,5,2,12,5,003,1,0.32578125,0.2953125,0.24765625,0.1515625
Test_Case_5_Z2_13_3_ROI_002_png.rf.132794529cef797bd56b73305e6f2bad.txt,5,2,13,3,002,1,0.42109375,0.475,0.259375,0.14375
Test_Case_5_Z2_13_5_ROI_004_png.rf.770e35349a42a87447f0b0252acce3ac.txt,5,2,13,5,004,1,0.3109375,0.3546875,0.2359375,0.13359375
Test_Case_5_Z2_14_1_ROI_005_png.rf.59e00f8c6bd461c50726574fff8c5cdf.txt,5,2,14,1,005,1,0.3875,0.51328125,0.37578125,0.0984375
Test_Case_5_Z2_1_2_ROI_005_png.rf.db866aa748dce6cad0ab69ec5e63057a.txt,5,2,1,2,005,1,0.40703125,0.525,0.2953125,0.1046875
Test_Case_5_Z2_1_4_ROI_001_png.rf.ce12903aa8721896794864fe262a65bc.txt,5,2,1,4,001,1,0.4703125,0.53046875,0.27265625,0.1234375
Test_Case_5_Z2_2_1_ROI_003_png.rf.81c285f1ce83db865861fd72c9039034.txt,5,2,2,1,003,1,0.3875,0.49609375,0.26328125,0.1234375
Test_Case_5_Z2_2_1_ROI_004_png.rf.76b5b49b791c90fa6dd9262406954c37.txt,5,2,2,1,004,1,0.38359375,0.38359375,0.26796875,0.11171875
Test_Case_5_Z2_2_3_ROI_002_png.rf.5e7190ebaa74bd700d56c7b64a8ad35e.txt,5,2,2,3,002,1,0.421875,0.47421875,0.26171875,0.11796875
Test_Case_5_Z2_2_3_ROI_004_png.rf.e9b5e62a01cca30541926eecdbe02d90.txt,5,2,2,3,004,1,0.3921875,0.35546875,0.26015625,0.096875
Test_Case_5_Z2_2_4_ROI_001_png.rf.0000c920b5d0d62c2ceafe04574484f0.txt,5,2,2,4,001,1,0.471875,0.5265625,0.2328125,0.12578125
Test_Case_4_Z2_11_2_ROI_001_png.rf.cf24d2e016afbed609e174d28bf72916.txt,4,2,11,2,001,1,0.53671875,0.49765625,0.26875,0.11953125
Test_Case_4_Z2_12_3_ROI_001_png.rf.5383320d5a3d7cb8536fd69d1f19cc5e.txt,4,2,12,3,001,1,0.4203125,0.50234375,0.28203125,0.12734375
Test_Case_4_Z2_14_1_ROI_002_png.rf.6e26305dab8e301bdb2840aee6eb4f01.txt,4,2,14,1,002,1,0.42890625,0.471875,0.23984375,0.12109375
Test_Case_4_Z2_14_4_ROI_004_png.rf.22f3e5f49ec4729edb9cf5efe4a99b99.txt,4,2,14,4,004,1,0.3390625,0.4203125,0.27578125,0.103125
Test_Case_4_Z2_1_4_ROI_002_png.rf.30dbeffa5e832c508b25365c5d65c280.txt,4,2,1,4,002,1,0.3421875,0.4828125,0.23359375,0.11640625
Test_Case_4_Z2_2_3_ROI_004_png.rf.c5cd3b3be298a00017f4741c0a3739d7.txt,4,2,2,3,004,1,0.3390625,0.3609375,0.2765625,0.1078125
Test_Case_4_Z2_3_1_ROI_004_png.rf.26e7c4cf0af970c26cc43695cb9b09fb.txt,4,2,3,1,004,1,0.39296875,0.37265625,0.2265625,0.10234375
Test_Case_4_Z2_4_4_ROI_004_png.rf.6cbf752cfe9747533692273b17580466.txt,4,2,4,4,004,1,0.33828125,0.41796875,0.26640625,0.11328125
Test_Case_4_Z2_5_1_ROI_002_png.rf.4bc55dfed5329b71ecac500759ad2479.txt,4,2,5,1,002,1,0.42734375,0.47109375,0.2453125,0.1125
Test_Case_4_Z2_5_1_ROI_003_png.rf.489aa6f2ca73588f69387df4af603c00.txt,4,2,5,1,003,1,0.4296875,0.4671875,0.25859375,0.128125
Test_Case_2_Z2_3_5_ROI_005_png.rf.2a2e462f4e4a2ab2f1db483e9cf80fc7.txt,2,2,3,5,005,1,0.4296875,0.45546875,0.29765625,0.11796875
Test_Case_2_Z2_4_1_ROI_003_png.rf.51e1132e93802d0f7c368ed45ce6b1b6.txt,2,2,4,1,003,1,0.4203125,0.47109375,0.23828125,0.09765625
Test_Case_2_Z2_4_4_ROI_001_png.rf.c5eeaa875f5a9f12fce092e97b8fe474.txt,2,2,4,4,001,1,0.5328125,0.49140625,0.259375,0.09921875
Test_Case_2_Z2_5_3_ROI_001_png.rf.8ed9a8471f4e4e30768160ad31d47391.txt,2,2,5,3,001,1,0.56171875,0.48046875,0.2828125,0.1078125
Test_Case_2_Z2_5_5_ROI_005_png.rf.ad8ddbbc387caac28afd39c625ed3feb.txt,2,2,5,5,005,1,0.43828125,0.45625,0.28359375,0.10859375
Test_Case_2_Z2_6_1_ROI_002_png.rf.e8497cebd11955acbecd2e08ce37f662.txt,2,2,6,1,002,1,0.43203125,0.4421875,0.24609375,0.10390625
Test_Case_2_Z2_6_3_ROI_001_png.rf.fac52e79c83e52715ffae1a2107b8eea.txt,2,2,6,3,001,1,0.55,0.4796875,0.26015625,0.115625
Test_Case_2_Z2_6_4_ROI_001_png.rf.528c1c43437a11a44350792537b834c1.txt,2,2,6,4,001,1,0.5328125,0.4921875,0.2578125,0.09765625
Test_Case_2_Z2_6_4_ROI_005_png.rf.27eb10f4e75aeffbb70128b0c169ea11.txt,2,2,6,4,005,1,0.384375,0.48828125,0.28984375,0.10859375
Test_Case_2_Z2_7_1_ROI_001_png.rf.ff682be03b0a0e19be2ecf12a5789f26.txt,2,2,7,1,001,1,0.5578125,0.4984375,0.2625,0.10234375
Test_Case_2_Z2_8_1_ROI_001_png.rf.fe4b6e60531f4b8aa6c8fc72fca35e96.txt,2,2,8,1,001,1,0.55625,0.496875,0.259375,0.08515625
Test_Case_2_Z2_9_2_ROI_002_png.rf.531bf0634bbccb04bc932083417da487.txt,2,2,9,2,002,1,0.44375,0.4234375,0.23203125,0.08359375
Test_Case_2_Z2_9_2_ROI_005_png.rf.ecad19570757f7b594a53624f7d89a64.txt,2,2,9,2,005,1,0.40703125,0.51171875,0.2953125,0.09140625
Test_Case_2_Z2_9_3_ROI_003_png.rf.58f14b806a3161435f6b5516e8f362bf.txt,2,2,9,3,003,1,0.43671875,0.4828125,0.24765625,0.11015625
Test_Case_2_Z2_9_5_ROI_005_png.rf.e9ebba97bc6c3663d56885f645255884.txt,2,2,9,5,005,1,0.428125,0.45703125,0.29453125,0.10078125
Test_Case_2_Z2_E-1_2_ROI_003_png.rf.0ac804133b188ebc38adad247dd05795.txt,2,2,E-1,2,003,1,0.459375,0.478125,0.24375,0.1125
Test_Case_3_Z1_0_5_ROI_001_png.rf.3e864b015bd417c3f17dfa59b247348a.txt,3,1,0,5,001,0,0.69609375,0.55234375,0.3078125,0.140625
Test_Case_6_Z2_4_3_ROI_002_png.rf.633471e94c55e82614ac46bee615ac02.txt,6,2,4,3,002,1,0.46015625,0.49609375,0.24296875,0.1265625
Test_Case_6_Z2_4_3_ROI_003_png.rf.47eb7664aa07f63e40af8566bcd8c1e6.txt,6,2,4,3,003,1,0.44296875,0.540625,0.2484375,0.1390625
Test_Case_6_Z2_4_4_ROI_001_png.rf.34c4ac1b8891272d18c19979a25da3b8.txt,6,2,4,4,001,1,0.51796875,0.4921875,0.30546875,0.1078125
Test_Case_6_Z2_5_1_ROI_002_png.rf.fa40c3540330dbc22e88e1353e288ee7.txt,6,2,5,1,002,1,0.46953125,0.4828125,0.25,0.1109375
Test_Case_6_Z2_6_1_ROI_005_png.rf.4ac70ed484eb17b723894d9e4bcb846f.txt,6,2,6,1,005,1,0.40234375,0.5109375,0.296875,0.103125
Test_Case_6_Z2_6_2_ROI_005_png.rf.2115157338360e78f4e845b9a97b60ed.txt,6,2,6,2,005,1,0.37421875,0.52578125,0.2796875,0.0953125
Test_Case_6_Z2_7_1_ROI_005_png.rf.a1f17d15ddacf22c89ca66c5476ef3b4.txt,6,2,7,1,005,1,0.41484375,0.51640625,0.3359375,0.1125
Test_Case_6_Z2_7_2_ROI_002_png.rf.2224b7382d7be69a09aeef13b6d8bdba.txt,6,2,7,2,002,1,0.43671875,0.4828125,0.2546875,0.14375
Test_Case_6_Z2_7_4_ROI_002_png.rf.8c572afc945e5fd114f826e28726251e.txt,6,2,7,4,002,1,0.440625,0.478125,0.2515625,0.121875
Test_Case_6_Z2_7_5_ROI_001_png.rf.2aae38e1f6222b2fc91999476971cbef.txt,6,2,7,5,001,1,0.5015625,0.5015625,0.271875,0.09921875
Test_Case_6_Z2_8_4_ROI_002_png.rf.863f1dd82b5621e7f67b5f88cdd19a2f.txt,6,2,8,4,002,1,0.446875,0.48046875,0.2859375,0.1265625
Test_Case_6_Z2_9_2_ROI_002_png.rf.20e8dc33c07b5dd1643db49faf26b428.txt,6,2,9,2,002,1,0.4359375,0.47578125,0.23046875,0.10859375
Test_Case_6_Z2_9_2_ROI_005_png.rf.bbade4c69f9749859758a218fea8ecf5.txt,6,2,9,2,005,1,0.38203125,0.52734375,0.3171875,0.1078125
Test_Case_5_Z2_8_1_ROI_005_png.rf.71ceba831ceb9d050502aac9b64aa8bc.txt,5,2,8,1,005,1,0.39140625,0.5140625,0.371875,0.096875
Test_Case_6_Z1_10_5_ROI_001_png.rf.2abc677f20cadbca9045a7509a992f03.txt,6,1,10,5,001,1,0.8484375,0.4609375,0.25078125,0.109375
Test_Case_6_Z1_2_2_ROI_001_png.rf.a206cfd4610cea35a26439d0f64ba1b3.txt,6,1,2,2,001,1,0.840625,0.509375,0.2203125,0.1015625
Test_Case_6_Z2_11_5_ROI_001_png.rf.b94586b4437791f5b54b9d9e68b2c6ff.txt,6,2,11,5,001,1,0.4984375,0.4984375,0.2875,0.115625
Test_Case_6_Z2_1_2_ROI_003_png.rf.ec6a19aa6c0e76c78ce931006c76f2f7.txt,6,2,1,2,003,1,0.4203125,0.509375,0.2484375,0.1390625
Test_Case_6_Z2_4_2_ROI_001_png.rf.44dc886f3bd5d63a93a0632579c94988.txt,6,2,4,2,001,1,0.509375,0.49140625,0.2828125,0.1078125
Test_Case_6_Z2_9_3_ROI_005_png.rf.27f7ae189613f552d66ea28bf49c6c32.txt,6,2,9,3,005,1,0.40546875,0.503125,0.27265625,0.10078125
Test_Case_7_Z1_13_1_ROI_001_png.rf.75b62f2240ff37d6834f39d5b069a998.txt,7,1,13,1,001,1,0.48203125,0.4953125,0.24453125,0.059375
Test_Case_7_Z1_7_2_ROI_001_png.rf.e0ef546a97e68bceeb850c8e1dddeb8f.txt,7,1,7,2,001,1,0.4765625,0.49453125,0.22421875,0.05234375
Test_Case_7_Z2_0_3_ROI_001_png.rf.49c25919c157faf7eb26747e851690d4.txt,7,2,0,3,001,1,0.66953125,0.4859375,0.2734375,0.1359375
Test_Case_7_Z2_1_5_ROI_001_png.rf.0832d0c486555732b81b02589547ea99.txt,7,2,1,5,001,1,0.53828125,0.46953125,0.27890625,0.125
Test_Case_7_Z2_5_5_ROI_004_png.rf.955a271cc7d049fb7e910147ca395f67.txt,7,2,5,5,004,1,0.35390625,0.35078125,0.25078125,0.1046875
Test_Case_3_Z1_3_3_ROI_001_png.rf.8d6c766b989fc257afd4873e9c208f2b.txt,3,1,3,3,001,0,0.6859375,0.53515625,0.27890625,0.1046875
